   0.214896      -0.369022E-01   0.551243      -0.946599E-01   0.510337E-10   0.324477E-10  -0.439887E-11   0.313446E-11  -0.624361E-11   0.365178E-11  -0.450477E-10  -0.646926E-10
    1.13012      -0.194065        1.27835      -0.219520       0.141636E-08   0.888850E-09  -0.121120E-09   0.873848E-10  -0.172039E-09   0.101991E-09  -0.125611E-08  -0.178133E-08
    2.76827      -0.475370        1.99582      -0.342723       0.849869E-08   0.533121E-08  -0.726582E-09   0.524415E-09  -0.103206E-08   0.612108E-09  -0.753825E-08  -0.106859E-07
    5.11692      -0.878683        2.69891      -0.463460       0.290296E-07   0.182089E-07  -0.248173E-08   0.179133E-08  -0.352514E-08   0.209091E-08  -0.257496E-07  -0.364990E-07
    8.16096       -1.40141        3.38673      -0.581573       0.737990E-07   0.462885E-07  -0.630890E-08   0.455397E-08  -0.896139E-08   0.531569E-08  -0.654613E-07  -0.927845E-07
    11.8861       -2.04110        4.06197      -0.697525       0.156378E-06   0.980795E-07  -0.133681E-07   0.964985E-08  -0.189884E-07   0.112643E-07  -0.138712E-06  -0.196599E-06
    16.2829       -2.79611        4.73124      -0.812453       0.292931E-06   0.183720E-06  -0.250412E-07   0.180764E-07  -0.355691E-07   0.211016E-07  -0.259837E-06  -0.368259E-06
    21.3502       -3.66627        5.40531      -0.928206       0.502214E-06   0.314995E-06  -0.429336E-07   0.309902E-07  -0.609832E-07   0.361785E-07  -0.445459E-06  -0.631358E-06
    27.1001       -4.65365        6.09932       -1.04738       0.805825E-06   0.505570E-06  -0.689020E-07   0.497199E-07  -0.978659E-07   0.580466E-07  -0.714667E-06  -0.101316E-05
    33.5620       -5.76330        6.83310       -1.17339       0.122876E-05   0.771527E-06  -0.105118E-06   0.757942E-07  -0.149296E-06   0.884876E-07  -0.108941E-05  -0.154555E-05
    40.7879       -7.00413        7.63188       -1.31055       0.180029E-05   0.113236E-05  -0.154177E-06   0.110980E-06  -0.218946E-06   0.129552E-06  -0.159505E-05  -0.226658E-05
    48.8580       -8.38994        8.52750       -1.46435       0.255501E-05   0.161261E-05  -0.219274E-06   0.157316E-06  -0.311318E-06   0.183584E-06  -0.226078E-05  -0.322305E-05
    57.8885       -9.94067        9.56041       -1.64172       0.353399E-05   0.224457E-05  -0.304464E-06   0.217118E-06  -0.432090E-06   0.253194E-06  -0.311962E-05  -0.447423E-05
    68.0418       -11.6842        10.7828       -1.85164       0.478532E-05   0.307289E-05  -0.415056E-06   0.292868E-06  -0.588627E-06   0.341067E-06  -0.420666E-05  -0.609755E-05
    79.5401       -13.6587        12.2637       -2.10593       0.636224E-05   0.416309E-05  -0.558269E-06   0.386780E-06  -0.790792E-06   0.449314E-06  -0.555241E-05  -0.819773E-05
    92.6858       -15.9161        14.0959       -2.42056       0.831271E-05   0.561953E-05  -0.744367E-06   0.499337E-06  -0.105230E-05   0.577421E-06  -0.716089E-05  -0.109223E-04
    107.891       -18.5272        16.4084       -2.81766       0.106353E-04   0.762669E-05  -0.988630E-06   0.624286E-06  -0.139279E-05   0.715456E-06  -0.893494E-05  -0.144866E-04
    125.723       -21.5892        19.3842       -3.32867       0.130761E-04   0.105614E-04  -0.131394E-05   0.728184E-06  -0.183938E-05   0.817177E-06  -0.103724E-04  -0.191940E-04
    146.969       -25.2376        23.2907       -3.99949       0.138726E-04   0.156049E-04  -0.175966E-05   0.627442E-06  -0.242970E-05   0.640823E-06  -0.870120E-05  -0.254317E-04
    172.746       -29.6641        28.5294       -4.89909       0.883666E-05   0.334851E-04  -0.305671E-05  -0.384443E-06  -0.410100E-05  -0.745436E-06   0.756282E-05  -0.445298E-04
    204.675       -35.1470        35.7233       -6.13443      -0.347664E-05   0.213601E-04  -0.164598E-05  -0.100354E-05  -0.286097E-05  -0.474204E-05   0.147473E-04  -0.201651E-04
    245.171       -42.1010        45.8743       -7.87758       0.278586E-04  -0.124665E-04   0.916392E-07   0.271359E-05  -0.163667E-05   0.363771E-05  -0.386357E-04   0.916738E-06
    297.956       -51.1653        60.6627       -10.4171       0.605568E-04   0.318048E-05  -0.229885E-05   0.489866E-05  -0.374809E-05   0.600714E-05  -0.713282E-04  -0.341283E-04
    369.003       -63.3655        83.0501       -14.2614       0.757637E-04   0.114010E-04  -0.349139E-05   0.588081E-05  -0.531800E-05   0.739543E-05  -0.855657E-04  -0.517059E-04
    468.380       -80.4307        118.582       -20.3630       0.949234E-04   0.976636E-05  -0.400177E-05   0.751925E-05  -0.621181E-05   0.957655E-05  -0.109482E-03  -0.593568E-04
    614.143       -105.461        178.449       -30.6434       0.112422E-03   0.346432E-06  -0.381335E-05   0.928232E-05  -0.617309E-05   0.119670E-04  -0.135299E-03  -0.567946E-04
    841.316       -144.472        287.511       -49.3716       0.114474E-03  -0.167786E-04  -0.246841E-05   0.100286E-04  -0.446126E-05   0.131227E-04  -0.146368E-03  -0.371959E-04
    1225.35       -210.418        508.508       -87.3215       0.827650E-04  -0.292473E-04  -0.370542E-06   0.782761E-05  -0.139952E-05   0.104214E-04  -0.114414E-03  -0.626630E-05
    1954.30       -335.594        1030.79       -177.008       0.343113E-04  -0.193905E-04   0.446864E-06   0.348999E-05   0.195288E-06   0.471617E-05  -0.510769E-04   0.616111E-05
    3612.36       -620.318        2604.37       -447.225       0.774907E-05  -0.528758E-05   0.175990E-06   0.818824E-06   0.141126E-06   0.111448E-05  -0.119905E-04   0.248699E-05
    8848.64       -1519.50        10009.3       -1718.80       0.823733E-06  -0.582470E-06   0.203929E-07   0.877301E-07   0.171803E-07   0.119572E-06  -0.128480E-05   0.288971E-06
    46534.1       -7990.88        119367.       -20497.9       0.129388E-07  -0.921235E-08   0.325540E-09   0.138016E-08   0.276599E-09   0.188160E-08  -0.202126E-07   0.461520E-08
 Quantities needed for Eq. (17) of photo_residue_V02.pdf
 (Contribution from the Non-pole part)                  
 =======================================================
 
 Pole position         [MeV]:     2081.35       -179.642    
 On-shell Residue [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN): 
   0.332544E-04  -0.829857E-05  -0.476419E-06   0.266481E-06  -0.519399E-05   0.428648E-05   0.345603E-04  -0.210162E-04
 Coupling constants x 1000 (you dont need them):
    5.81070      -0.714076      -0.863221E-01   0.352522E-01  -0.969873       0.618499        6.29707       -2.84296    
 Off->on-shell Residues [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN_on): 
 (This is also written to separate files to make readout easier)
 Order: Re, Im xgaus [MeV]; Re, Im wgaus; 3 x Re, Im Residues
    9.34880      -0.683497E-01    23.8235      -0.174175       0.950907E-09  -0.491077E-09  -0.125684E-10   0.115178E-10  -0.127723E-09   0.167713E-09   0.899852E-09  -0.887074E-09
    47.8259      -0.349659        52.2809      -0.382230       0.126670E-07   0.363324E-07  -0.361788E-09  -0.555112E-09  -0.216762E-07  -0.134057E-07   0.428417E-07   0.422606E-07
    111.709      -0.816715        74.2131      -0.542578      -0.132074E-06   0.914256E-05  -0.361901E-07  -0.141169E-06  -0.751542E-06  -0.162939E-05   0.312689E-05   0.104060E-04
    193.569       -1.41520        88.1566      -0.644519      -0.494246E-04  -0.511694E-04   0.973352E-06   0.579899E-06   0.130710E-04   0.483800E-05  -0.735885E-04  -0.403683E-04
    285.447       -2.08693        94.4080      -0.690224       0.650063E-04   0.652648E-04  -0.127171E-05  -0.731557E-06  -0.168996E-04  -0.607607E-05   0.961254E-04   0.508773E-04
    380.261       -2.78011        94.2955      -0.689402       0.697403E-05   0.768965E-04  -0.428327E-06  -0.115268E-05  -0.773437E-05  -0.130360E-04   0.348169E-04   0.842087E-04
    472.477       -3.45431        89.4962      -0.654313      -0.151451E-03  -0.464995E-04   0.252196E-05   0.818179E-07   0.307852E-04  -0.457234E-05  -0.186976E-03   0.725214E-06
    558.229       -4.08125        81.6161      -0.596702      -0.194862E-04  -0.191070E-04   0.379387E-06   0.212270E-06   0.507328E-05   0.173954E-05  -0.286662E-04  -0.146972E-04
    635.141       -4.64356        72.0228      -0.526564       0.877826E-06  -0.638466E-05   0.133115E-07   0.101555E-06   0.385572E-06   0.120565E-05  -0.125946E-05  -0.748389E-05
    702.077       -5.13294        61.8307      -0.452049       0.129088E-04  -0.581578E-06  -0.196101E-06   0.628098E-07  -0.224012E-05   0.119597E-05   0.143522E-04  -0.518028E-05
    758.909       -5.54844        51.9553      -0.379849       0.218268E-04   0.179960E-05  -0.343076E-06   0.635229E-07  -0.402292E-05   0.152862E-05   0.252335E-04  -0.562942E-05
    806.356       -5.89533        43.1819      -0.315706       0.283101E-04   0.217801E-05  -0.444277E-06   0.848045E-07  -0.520451E-05   0.201018E-05   0.326700E-04  -0.747806E-05
    845.879       -6.18429        36.2257      -0.264849       0.325011E-04   0.162760E-05  -0.506374E-06   0.110775E-06  -0.590099E-05   0.246244E-05   0.371981E-04  -0.956841E-05
    879.642       -6.43113        31.7726      -0.232292       0.350646E-04   0.831237E-06  -0.542434E-06   0.133722E-06  -0.628807E-05   0.282057E-05   0.398065E-04  -0.113648E-04
    910.483       -6.65661        30.4947      -0.222949       0.366462E-04   0.223166E-07  -0.563356E-06   0.152760E-06  -0.649999E-05   0.309783E-05   0.413043E-04  -0.128308E-04
    941.906       -6.88635        33.0410      -0.241565       0.376188E-04  -0.783191E-06  -0.574933E-06   0.169201E-06  -0.660423E-05   0.332294E-05   0.421172E-04  -0.140794E-04
    978.040       -7.15052        40.0097      -0.292514       0.380818E-04  -0.162343E-05  -0.578533E-06   0.184046E-06  -0.661515E-05   0.351107E-05   0.423438E-04  -0.151884E-04
    1023.57       -7.48343        51.9203      -0.379594       0.378827E-04  -0.250833E-05  -0.571773E-06   0.196812E-06  -0.650490E-05   0.365109E-05   0.418087E-04  -0.161155E-04
    1083.68       -7.92286        69.2282      -0.506133       0.366556E-04  -0.336674E-05  -0.549323E-06   0.204876E-06  -0.621462E-05   0.369942E-05   0.401245E-04  -0.166521E-04
    1164.00       -8.51006        92.4430      -0.675858       0.339535E-04  -0.402539E-05  -0.505040E-06   0.203708E-06  -0.567969E-05   0.358749E-05   0.368483E-04  -0.164463E-04
    1270.81       -9.29102        122.435      -0.895129       0.295227E-04  -0.425872E-05  -0.435965E-06   0.188782E-06  -0.487426E-05   0.325384E-05   0.317736E-04  -0.151549E-04
    1411.71       -10.3211        161.030       -1.17731       0.236137E-04  -0.392673E-05  -0.346532E-06   0.158993E-06  -0.385456E-05   0.269485E-05   0.252314E-04  -0.127080E-04
    1596.98       -11.6757        212.076       -1.55050       0.170580E-04  -0.311227E-05  -0.249177E-06   0.119089E-06  -0.276108E-05   0.199559E-05   0.181299E-04  -0.949068E-05
    1842.53       -13.4709        283.371       -2.07174       0.109482E-04  -0.210237E-05  -0.159489E-06   0.780443E-07  -0.176321E-05   0.129940E-05   0.115994E-04  -0.620948E-05
    2175.52       -15.9054        390.575       -2.85552       0.613382E-05  -0.120422E-05  -0.892452E-07   0.441294E-07  -0.985599E-06   0.732668E-06   0.648941E-05  -0.350861E-05
    2646.08       -19.3457        566.170       -4.13931       0.292318E-05  -0.578985E-06  -0.425101E-07   0.211086E-07  -0.469259E-06   0.350064E-06   0.309085E-05  -0.167783E-05
    3353.83       -24.5201        882.835       -6.45447       0.113096E-05  -0.225826E-06  -0.164393E-07   0.819472E-08  -0.181395E-06   0.135758E-06   0.119520E-05  -0.651190E-06
    4516.63       -33.0215        1524.06       -11.1425       0.325052E-06  -0.655121E-07  -0.472229E-08   0.236457E-08  -0.520822E-07   0.391253E-07   0.343299E-06  -0.187842E-06
    6681.56       -48.8494        3043.20       -22.2490       0.592201E-07  -0.120215E-07  -0.859979E-09   0.432116E-09  -0.948130E-08   0.714330E-08   0.625144E-07  -0.343192E-07
    11552.9       -84.4641        7630.93       -55.7903       0.517159E-08  -0.105444E-08  -0.750811E-10   0.378068E-10  -0.827592E-09   0.624629E-09   0.545765E-08  -0.300223E-08
    26865.5       -196.416        29246.9       -213.826       0.116879E-09  -0.238783E-10  -0.169666E-11   0.855179E-12  -0.186998E-10   0.141253E-10   0.123328E-09  -0.679051E-10
    136931.       -1001.11        348598.       -2548.62       0.767933E-13  -0.157022E-13  -0.111470E-14   0.562085E-15  -0.122852E-13   0.928310E-14   0.810253E-13  -0.446308E-13
 Next, we write the value of delta G from Eq. (15) from photo_residue_V02.pdf
 at the pole position in the lower half plane zo.
 They are given regardless if the resonance couples to the
 corresponding channels; if not, set delta G to zero!
 Also, set them to zero if Re(z_0)<threshold of a channel!
dG_piN (z_0) :    -602430.      -0.256116E+07
dG_etaN(z_0) :    -623382.      -0.227825E+07
dG_piD (z_0) :    -575905.      -0.151022E+07
 
 Quantities needed for Eqs. (19,21)                     
 (Contribution from the Pole part)                      
 =======================================================
 
 A=A_1 [Eq. (19), 1 Reson.] and A_2 [Eq. (21), 2 Reson.]
         A_1 =    0.545140E-02   0.929110E-03
         A_2 =     0.00000        0.00000    
 These values can be tested: Multiplied with Gamma^c,   
 they must give the hadronic on-shell residues quoted   
 above. The relative deviations in % are                
 (order: see above; a NAN means the residues is zero):  
   0.458375E-02   0.133704E-01   0.241723E-01   0.872838E-02
 Error may become large in some occasions if residue      
 itself is tiny. For larger residues, error is always tiny.
