 Quantities needed for Eq. (17) of photo_residue_V02.pdf
 (Contribution from the Non-pole part)                  
 =======================================================
 
 Pole position         [MeV]:     1220.31       -43.0715    
 On-shell Residue [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN): 
   0.293337E-03  -0.968517E-04    0.00000        0.00000       0.440874E-03  -0.393175E-03  -0.794654E-04   0.976494E-04
 Coupling constants x 1000 (you dont need them):
    17.3529       -2.79064        0.00000        0.00000        28.3177       -18.1036       -5.34606        4.76752    
 Off->on-shell Residues [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN_on): 
 (This is also written to separate files to make readout easier)
 Order: Re, Im xgaus [MeV]; Re, Im wgaus; 3 x Re, Im Residues
    2.01143      -0.690963        5.12573       -1.76078       0.492625E-05   0.110312E-05    0.00000        0.00000       0.954033E-05  -0.232761E-05  -0.194726E-05   0.697369E-06
    10.2900       -3.53478        11.2485       -3.86405       0.251821E-04   0.558333E-05    0.00000        0.00000       0.487236E-04  -0.119956E-04  -0.994178E-05   0.358385E-05
    24.0348       -8.25635        15.9673       -5.48504       0.586009E-04   0.124067E-04    0.00000        0.00000       0.112913E-03  -0.289421E-04  -0.230066E-04   0.854050E-05
    41.6473       -14.3066        18.9673       -6.51559       0.100525E-03   0.189672E-04    0.00000        0.00000       0.191829E-03  -0.537226E-04  -0.389575E-04   0.154428E-04
    61.4152       -21.0972        20.3123       -6.97763       0.145275E-03   0.221750E-04    0.00000        0.00000       0.272999E-03  -0.869261E-04  -0.551515E-04   0.241084E-04
    81.8147       -28.1048        20.2881       -6.96931       0.187419E-03   0.204463E-04    0.00000        0.00000       0.345578E-03  -0.126817E-03  -0.693640E-04   0.338933E-04
    101.655       -34.9204        19.2555       -6.61460       0.223336E-03   0.144886E-04    0.00000        0.00000       0.403755E-03  -0.169226E-03  -0.805000E-04   0.437642E-04
    120.105       -41.2583        17.5601       -6.03219       0.251843E-03   0.620400E-05    0.00000        0.00000       0.447012E-03  -0.209908E-03  -0.885664E-04   0.528093E-04
    136.653       -46.9428        15.4960       -5.32315       0.273498E-03  -0.264836E-05    0.00000        0.00000       0.477857E-03  -0.246233E-03  -0.941344E-04   0.605449E-04
    151.055       -51.8900        13.3031       -4.56986       0.289566E-03  -0.109697E-04    0.00000        0.00000       0.499557E-03  -0.277217E-03  -0.978713E-04   0.668732E-04
    163.283       -56.0904        11.1784       -3.83998       0.301371E-03  -0.182552E-04    0.00000        0.00000       0.514976E-03  -0.302872E-03  -0.100338E-03   0.719222E-04
    173.491       -59.5972        9.29077       -3.19154       0.310055E-03  -0.243906E-04    0.00000        0.00000       0.526243E-03  -0.323716E-03  -0.101959E-03   0.759169E-04
    181.995       -62.5183        7.79412       -2.67742       0.316546E-03  -0.294939E-04    0.00000        0.00000       0.534822E-03  -0.340561E-03  -0.103044E-03   0.791074E-04
    189.259       -65.0137        6.83602       -2.34829       0.321594E-03  -0.338275E-04    0.00000        0.00000       0.541737E-03  -0.354452E-03  -0.103810E-03   0.817451E-04
    195.894       -67.2931        6.56106       -2.25384       0.325832E-03  -0.377542E-04    0.00000        0.00000       0.547797E-03  -0.366612E-03  -0.104407E-03   0.840855E-04
    202.655       -69.6156        7.10892       -2.44204       0.329806E-03  -0.417157E-04    0.00000        0.00000       0.553732E-03  -0.378350E-03  -0.104938E-03   0.863938E-04
    210.430       -72.2862        8.60826       -2.95709       0.333972E-03  -0.462135E-04    0.00000        0.00000       0.560178E-03  -0.390886E-03  -0.105470E-03   0.889302E-04
    220.226       -75.6516        11.1709       -3.83739       0.338650E-03  -0.517824E-04    0.00000        0.00000       0.567446E-03  -0.405112E-03  -0.106013E-03   0.919089E-04
    233.158       -80.0940        14.8948       -5.11661       0.343931E-03  -0.589471E-04    0.00000        0.00000       0.575017E-03  -0.421485E-03  -0.106449E-03   0.954670E-04
    250.439       -86.0301        19.8895       -6.83239       0.349567E-03  -0.681653E-04    0.00000        0.00000       0.581176E-03  -0.440421E-03  -0.106490E-03   0.997144E-04
    273.421       -93.9250        26.3424       -9.04905       0.354875E-03  -0.797732E-04    0.00000        0.00000       0.583571E-03  -0.462619E-03  -0.105797E-03   0.104726E-03
    303.736       -104.339        34.6464       -11.9016       0.358672E-03  -0.939515E-04    0.00000        0.00000       0.579816E-03  -0.488394E-03  -0.103996E-03   0.110367E-03
    343.598       -118.032        45.6291       -15.6744       0.359189E-03  -0.110718E-03    0.00000        0.00000       0.567071E-03  -0.516872E-03  -0.100531E-03   0.116235E-03
    396.429       -136.180        60.9684       -20.9437       0.353822E-03  -0.129912E-03    0.00000        0.00000       0.541041E-03  -0.545700E-03  -0.945438E-04   0.121686E-03
    468.073       -160.791        84.0339       -28.8671       0.338502E-03  -0.151139E-03    0.00000        0.00000       0.494627E-03  -0.570575E-03  -0.846972E-04   0.125699E-03
    569.316       -195.570        121.814       -41.8452       0.305864E-03  -0.173450E-03    0.00000        0.00000       0.414937E-03  -0.583070E-03  -0.686182E-04   0.126363E-03
    721.592       -247.879        189.946       -65.2497       0.240622E-03  -0.191268E-03    0.00000        0.00000       0.278772E-03  -0.559222E-03  -0.421766E-04   0.118441E-03
    971.774       -333.821        327.909       -112.642       0.127340E-03  -0.173232E-03    0.00000        0.00000       0.853859E-04  -0.428031E-03  -0.676970E-05   0.876959E-04
    1437.57       -493.829        654.757       -224.921       0.263203E-04  -0.847875E-04    0.00000        0.00000      -0.245816E-04  -0.178372E-03   0.918930E-05   0.351421E-04
    2485.66       -853.866        1641.83       -563.997       0.106594E-05  -0.157046E-04    0.00000        0.00000      -0.116092E-04  -0.296320E-04   0.302508E-05   0.568580E-05
