 Quantities needed for Eq. (17) of photo_residue_V02.pdf
 (Contribution from the Non-pole part)                  
 =======================================================
 
 Pole position         [MeV]:     1520.31       -54.8304    
 On-shell Residue [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN): 
   0.687508E-04  -0.277186E-04   0.659655E-06   0.479110E-05   0.274989E-04   0.174959E-04  -0.422142E-04  -0.250097E-05
 Coupling constants x 1000 (you dont need them):
    8.45219       -1.63973      -0.307652E-01   0.560879        2.74845        2.60318       -4.75799       -1.21895    
 Off->on-shell Residues [MeV^(-1)] (piN, etaN, piD(1), piD(2) --> piN_on): 
 (This is also written to separate files to make readout easier)
 Order: Re, Im xgaus [MeV]; Re, Im wgaus; 3 x Re, Im Residues
    3.90165      -0.646857        9.94258       -1.64839       0.507952E-08   0.328091E-07  -0.199376E-08  -0.404287E-09  -0.266100E-07   0.210395E-07   0.189406E-08  -0.257046E-07
    19.9598       -3.30915        21.8191       -3.61740      -0.759850E-07   0.793264E-06  -0.436532E-07  -0.225214E-07  -0.640563E-06   0.450626E-06   0.159980E-06  -0.592356E-06
    46.6211       -7.72934        30.9723       -5.13492      -0.807499E-06  -0.114562E-07   0.262662E-07  -0.776486E-07  -0.855901E-06   0.103898E-05   0.212657E-06  -0.951591E-06
    80.7848       -13.3934        36.7915       -6.09969       0.227486E-05   0.485393E-05  -0.223716E-06   0.358765E-06   0.542260E-06  -0.652643E-06   0.163273E-04  -0.401660E-05
    119.129       -19.7505        39.4005       -6.53223       0.123756E-04   0.586080E-05  -0.437028E-06   0.709550E-06  -0.592117E-05   0.342850E-05  -0.394708E-05  -0.868077E-05
    158.699       -26.3108        39.3536       -6.52445       0.277879E-04   0.233218E-04  -0.143756E-05   0.132144E-05   0.101047E-03  -0.120027E-03  -0.255392E-05  -0.341625E-04
    197.185       -32.6914        37.3506       -6.19237       0.186750E-04  -0.131264E-04   0.295360E-06   0.702483E-06   0.149832E-04   0.657155E-04   0.389816E-04  -0.366243E-04
    232.973       -38.6247        34.0619       -5.64714       0.296497E-04  -0.189080E-04   0.592097E-06   0.195779E-05  -0.474534E-04  -0.414000E-04   0.384713E-05   0.116831E-04
    265.072       -43.9464        30.0582       -4.98336       0.454666E-04  -0.137087E-04   0.129241E-06   0.290264E-05   0.374804E-04  -0.434466E-04  -0.203727E-04   0.702332E-05
    293.007       -48.5778        25.8046       -4.27816       0.530688E-04  -0.929582E-05  -0.220915E-06   0.335232E-05   0.506735E-04  -0.538402E-05  -0.283147E-04  -0.162372E-05
    316.726       -52.5101        21.6832       -3.59487       0.573486E-04  -0.779739E-05  -0.377382E-06   0.362972E-05   0.439623E-04   0.115061E-04  -0.309683E-04  -0.614645E-05
    336.527       -55.7930        18.0217       -2.98782       0.605944E-04  -0.778852E-05  -0.437690E-06   0.385186E-05   0.379356E-04   0.173875E-04  -0.326543E-04  -0.826276E-05
